network,optimizer,fitness_type,chance_temperature,utility_temperature,pct,n_decision_rules,total_rules,rep,seed,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,stop_generation,cpu_total
bypass,emna,binary,1.0,2.0,10,2,20,0,42,80.0,60.2,40.0,60.30612244897959,49,50,3.28125
bypass,emna,binary,1.0,2.0,10,2,20,1,43,80.0,56.8,25.0,58.191489361702125,47,50,3.40625
bypass,emna,binary,1.0,2.0,10,2,20,2,44,85.0,68.3,40.0,69.66666666666667,45,54,3.46875
bypass,emna,binary,1.0,2.0,10,2,20,3,45,85.0,61.8,25.0,62.29166666666666,48,50,4.71875
bypass,emna,binary,1.0,2.0,10,2,20,4,46,100.0,69.1,25.0,69.89583333333333,48,50,3.78125
bypass,emna,binary,2.0,0.5,10,2,20,0,42,85.0,58.5,25.0,59.14893617021277,47,51,3.984375
bypass,emna,binary,2.0,0.5,10,2,20,1,43,90.0,43.0,15.0,43.26086956521739,46,50,2.78125
bypass,emna,binary,2.0,0.5,10,2,20,2,44,95.0,72.0,55.00000000000001,71.875,48,50,2.640625
bypass,emna,binary,2.0,0.5,10,2,20,3,45,85.0,60.7,35.0,61.22222222222222,45,51,2.796875
bypass,emna,binary,2.0,0.5,10,2,20,4,46,90.0,61.2,25.0,62.5,46,53,3.0625
bypass,emna,binary,2.0,1.0,10,2,20,0,42,85.0,61.8,35.0,62.234042553191486,47,50,2.859375
bypass,emna,binary,2.0,1.0,10,2,20,1,43,85.0,59.5,35.0,59.59183673469388,49,50,2.796875
bypass,emna,binary,2.0,1.0,10,2,20,2,44,75.0,57.3,35.0,58.08510638297872,47,50,2.9375
bypass,emna,binary,2.0,1.0,10,2,20,3,45,75.0,57.3,25.0,56.66666666666666,45,50,2.671875
bypass,emna,binary,2.0,1.0,10,2,20,4,46,75.0,51.6,30.0,51.66666666666666,45,50,3.203125
bypass,emna,binary,2.0,2.0,10,2,20,0,42,85.0,56.8,25.0,58.91304347826087,46,52,4.859375
bypass,emna,binary,2.0,2.0,10,2,20,1,43,85.0,60.0,35.0,60.0,50,50,2.96875
bypass,emna,binary,2.0,2.0,10,2,20,2,44,85.0,56.4,35.0,56.25,48,56,2.9375
bypass,emna,binary,2.0,2.0,10,2,20,3,45,90.0,66.0,45.0,66.22448979591837,49,50,3.078125
bypass,emna,binary,2.0,2.0,10,2,20,4,46,85.0,61.3,20.0,61.3,50,50,2.828125
bypass,emna,margin,0.5,0.5,10,2,20,0,42,85.0,60.2,30.0,60.208333333333336,48,57,3.140625
bypass,emna,margin,0.5,0.5,10,2,20,1,43,85.0,69.0,55.00000000000001,69.0,50,50,3.015625
bypass,emna,margin,0.5,0.5,10,2,20,2,44,95.0,78.8,55.00000000000001,78.91304347826087,46,72,3.953125
bypass,emna,margin,0.5,0.5,10,2,20,3,45,95.0,83.1,55.00000000000001,83.55555555555556,45,59,3.453125
bypass,emna,margin,0.5,0.5,10,2,20,4,46,95.0,70.5,45.0,71.06382978723404,47,60,3.453125
bypass,emna,margin,0.5,1.0,10,2,20,0,42,90.0,61.7,45.0,62.44444444444444,45,50,2.984375
bypass,emna,margin,0.5,1.0,10,2,20,1,43,80.0,51.9,30.0,51.9,50,50,2.53125
bypass,emna,margin,0.5,1.0,10,2,20,2,44,85.0,62.2,35.0,62.5,46,80,4.5625
bypass,emna,margin,0.5,1.0,10,2,20,3,45,95.0,72.7,55.00000000000001,73.33333333333333,45,69,3.890625
bypass,emna,margin,0.5,1.0,10,2,20,4,46,85.0,64.8,45.0,64.77777777777777,45,50,2.84375
bypass,emna,margin,0.5,2.0,10,2,20,0,42,75.0,38.6,25.0,39.130434782608695,46,61,3.25
bypass,emna,margin,0.5,2.0,10,2,20,1,43,75.0,52.1,25.0,52.1,50,50,2.625
bypass,emna,margin,0.5,2.0,10,2,20,2,44,95.0,75.5,55.00000000000001,76.17021276595744,47,89,4.84375
bypass,emna,margin,0.5,2.0,10,2,20,3,45,95.0,78.6,55.00000000000001,79.33333333333333,45,55,3.171875
bypass,emna,margin,0.5,2.0,10,2,20,4,46,95.0,67.5,35.0,68.29787234042553,47,57,2.96875
bypass,emna,margin,1.0,0.5,10,2,20,0,42,75.0,52.6,35.0,52.11111111111112,45,50,2.625
bypass,emna,margin,1.0,0.5,10,2,20,1,43,75.0,57.7,35.0,57.7,50,50,2.53125
bypass,emna,margin,1.0,0.5,10,2,20,2,44,95.0,75.0,45.0,75.0,47,90,4.53125
bypass,emna,margin,1.0,0.5,10,2,20,3,45,95.0,59.0,40.0,59.255319148936174,47,66,3.390625
bypass,emna,margin,1.0,0.5,10,2,20,4,46,95.0,72.1,55.00000000000001,71.88888888888889,45,88,4.796875
bypass,emna,margin,1.0,1.0,10,2,20,0,42,75.0,52.4,35.0,52.5531914893617,47,50,2.9375
bypass,emna,margin,1.0,1.0,10,2,20,1,43,100.0,80.8,45.0,80.72916666666667,48,50,2.953125
bypass,emna,margin,1.0,1.0,10,2,20,2,44,85.0,51.6,35.0,51.48936170212766,47,53,3.125
bypass,emna,margin,1.0,1.0,10,2,20,3,45,85.0,58.2,35.0,58.0,45,51,2.765625
bypass,emna,margin,1.0,1.0,10,2,20,4,46,85.0,55.3,30.0,54.77777777777778,45,53,2.84375
bypass,emna,margin,1.0,2.0,10,2,20,0,42,85.0,53.1,35.0,52.71739130434783,46,57,3.171875
bypass,emna,margin,1.0,2.0,10,2,20,1,43,95.0,70.9,45.0,70.9,50,50,3.0625
bypass,emna,margin,1.0,2.0,10,2,20,2,44,85.0,54.0,35.0,53.108108108108105,37,100,5.375
bypass,emna,margin,1.0,2.0,10,2,20,3,45,95.0,63.9,15.0,64.8936170212766,47,53,2.875
bypass,emna,margin,1.0,2.0,10,2,20,4,46,95.0,69.6,45.0,70.0,45,52,2.796875
bypass,emna,margin,2.0,0.5,10,2,20,0,42,95.0,68.8,45.0,68.82978723404256,47,50,2.625
bypass,emna,margin,2.0,0.5,10,2,20,1,43,85.0,58.0,35.0,58.0,50,50,2.671875
bypass,emna,margin,2.0,0.5,10,2,20,2,44,85.0,62.3,35.0,63.80434782608695,46,73,3.8125
bypass,emna,margin,2.0,0.5,10,2,20,3,45,95.0,68.0,45.0,68.19148936170212,47,71,3.765625
bypass,emna,margin,2.0,0.5,10,2,20,4,46,95.0,71.1,35.0,72.375,40,100,6.46875
bypass,emna,margin,2.0,1.0,10,2,20,0,42,80.0,52.9,25.0,54.04255319148936,47,60,3.609375
bypass,emna,margin,2.0,1.0,10,2,20,1,43,95.0,68.7,45.0,68.7,50,50,3.703125
bypass,emna,margin,2.0,1.0,10,2,20,2,44,75.0,55.0,25.0,55.66666666666666,45,66,3.734375
bypass,emna,margin,2.0,1.0,10,2,20,3,45,95.0,72.2,55.00000000000001,72.44444444444444,45,55,3.359375
bypass,emna,margin,2.0,1.0,10,2,20,4,46,80.0,63.9,40.0,64.77777777777777,45,57,3.375
bypass,emna,margin,2.0,2.0,10,2,20,0,42,85.0,59.3,35.0,59.46808510638298,47,58,3.59375
bypass,emna,margin,2.0,2.0,10,2,20,1,43,90.0,64.2,45.0,64.48979591836735,49,50,2.875
bypass,emna,margin,2.0,2.0,10,2,20,2,44,95.0,70.1,35.0,70.44444444444444,45,79,4.46875
bypass,emna,margin,2.0,2.0,10,2,20,3,45,95.0,64.7,35.0,65.0,45,50,2.953125
bypass,emna,margin,2.0,2.0,10,2,20,4,46,85.0,49.2,25.0,49.22222222222222,45,55,3.296875
bypass,emna,softmax,0.5,0.5,10,2,20,0,42,55.00000000000001,46.2,45.0,,0,50,2.984375
bypass,emna,softmax,0.5,0.5,10,2,20,1,43,35.0,25.1,20.0,,0,50,4.359375
bypass,emna,softmax,0.5,0.5,10,2,20,2,44,85.0,69.3,45.0,,0,50,3.15625
bypass,emna,softmax,0.5,0.5,10,2,20,3,45,65.0,52.6,45.0,,0,50,3.15625
bypass,emna,softmax,0.5,0.5,10,2,20,4,46,85.0,66.0,45.0,,0,50,3.328125
bypass,emna,softmax,0.5,1.0,10,2,20,0,42,75.0,56.3,45.0,,0,50,3.046875
bypass,emna,softmax,0.5,1.0,10,2,20,1,43,65.0,48.4,35.0,,0,50,2.765625
bypass,emna,softmax,0.5,1.0,10,2,20,2,44,95.0,73.5,45.0,,0,50,2.796875
bypass,emna,softmax,0.5,1.0,10,2,20,3,45,85.0,78.0,65.0,,0,50,2.6875
bypass,emna,softmax,0.5,1.0,10,2,20,4,46,95.0,86.2,65.0,,0,50,2.8125
bypass,emna,softmax,0.5,2.0,10,2,20,0,42,75.0,62.7,50.0,,0,50,2.84375
bypass,emna,softmax,0.5,2.0,10,2,20,1,43,95.0,63.8,15.0,,0,50,3.859375
bypass,emna,softmax,0.5,2.0,10,2,20,2,44,75.0,60.8,35.0,,0,50,2.984375
bypass,emna,softmax,0.5,2.0,10,2,20,3,45,65.0,62.4,55.00000000000001,,0,50,2.8125
bypass,emna,softmax,0.5,2.0,10,2,20,4,46,95.0,88.6,85.0,,0,50,2.765625
bypass,emna,softmax,1.0,0.5,10,2,20,0,42,75.0,64.2,55.00000000000001,,0,50,2.9375
bypass,emna,softmax,1.0,0.5,10,2,20,1,43,65.0,48.2,25.0,,0,50,2.9375
bypass,emna,softmax,1.0,0.5,10,2,20,2,44,35.0,35.0,35.0,,0,50,2.90625
bypass,emna,softmax,1.0,0.5,10,2,20,3,45,85.0,66.8,65.0,,0,50,2.671875
bypass,emna,softmax,1.0,0.5,10,2,20,4,46,65.0,58.2,45.0,,0,50,2.96875
bypass,emna,softmax,1.0,1.0,10,2,20,0,42,75.0,63.2,55.00000000000001,,0,50,2.78125
bypass,emna,softmax,1.0,1.0,10,2,20,1,43,75.0,73.7,65.0,,0,50,2.75
bypass,emna,softmax,1.0,1.0,10,2,20,2,44,65.0,52.7,35.0,,0,50,2.703125
bypass,emna,softmax,1.0,1.0,10,2,20,3,45,55.00000000000001,43.8,35.0,,0,50,2.96875
bypass,emna,softmax,1.0,1.0,10,2,20,4,46,85.0,85.0,85.0,,0,50,2.921875
bypass,emna,softmax,1.0,2.0,10,2,20,0,42,85.0,70.0,55.00000000000001,,0,50,2.75
bypass,emna,softmax,1.0,2.0,10,2,20,1,43,65.0,41.2,35.0,,0,50,2.796875
bypass,emna,softmax,1.0,2.0,10,2,20,2,44,65.0,54.2,45.0,,0,50,2.734375
bypass,emna,softmax,1.0,2.0,10,2,20,3,45,55.00000000000001,55.00000000000001,55.00000000000001,,0,50,2.828125
bypass,emna,softmax,1.0,2.0,10,2,20,4,46,75.0,59.8,55.00000000000001,,0,50,2.765625
bypass,emna,softmax,2.0,0.5,10,2,20,0,42,85.0,73.4,55.00000000000001,,0,50,2.640625
bypass,emna,softmax,2.0,0.5,10,2,20,1,43,65.0,64.0,55.00000000000001,,0,50,2.84375
bypass,emna,softmax,2.0,0.5,10,2,20,2,44,85.0,67.8,45.0,,0,50,2.828125
bypass,emna,softmax,2.0,0.5,10,2,20,3,45,65.0,55.6,55.00000000000001,,0,50,2.765625
bypass,emna,softmax,2.0,0.5,10,2,20,4,46,35.0,35.0,35.0,,0,50,3.015625
bypass,emna,softmax,2.0,1.0,10,2,20,0,42,75.0,67.6,60.0,,0,50,2.828125
bypass,emna,softmax,2.0,1.0,10,2,20,1,43,75.0,63.0,55.00000000000001,,0,50,2.765625
bypass,emna,softmax,2.0,1.0,10,2,20,2,44,75.0,66.3,45.0,,0,50,2.875
bypass,emna,softmax,2.0,1.0,10,2,20,3,45,75.0,52.4,45.0,,0,50,2.875
bypass,emna,softmax,2.0,1.0,10,2,20,4,46,85.0,73.1,55.00000000000001,,0,50,2.875
bypass,emna,softmax,2.0,2.0,10,2,20,0,42,65.0,55.3,55.00000000000001,,0,50,2.9375
bypass,emna,softmax,2.0,2.0,10,2,20,1,43,75.0,61.0,45.0,,0,50,2.859375
bypass,emna,softmax,2.0,2.0,10,2,20,2,44,75.0,62.8,45.0,,0,50,2.859375
bypass,emna,softmax,2.0,2.0,10,2,20,3,45,85.0,76.9,65.0,,0,50,2.734375
bypass,emna,softmax,2.0,2.0,10,2,20,4,46,75.0,75.0,75.0,,0,50,3.078125
bypass,emna,regret,0.5,0.5,10,2,20,0,42,90.0,64.7,40.0,65.1063829787234,47,50,2.546875
bypass,emna,regret,0.5,0.5,10,2,20,1,43,95.0,65.9,35.0,65.91836734693878,49,50,2.609375
bypass,emna,regret,0.5,0.5,10,2,20,2,44,100.0,86.5,65.0,86.5,50,50,2.671875
bypass,emna,regret,0.5,0.5,10,2,20,3,45,95.0,61.0,25.0,60.9375,48,50,2.546875
bypass,emna,regret,0.5,0.5,10,2,20,4,46,100.0,66.5,40.0,68.04347826086956,46,50,2.6875
bypass,emna,regret,0.5,1.0,10,2,20,0,42,85.0,62.9,45.0,62.85714285714285,49,50,2.515625
bypass,emna,regret,0.5,1.0,10,2,20,1,43,85.0,63.0,25.0,63.36734693877551,49,50,2.921875
bypass,emna,regret,0.5,1.0,10,2,20,2,44,85.0,65.8,35.0,67.17391304347827,46,51,2.734375
bypass,emna,regret,0.5,1.0,10,2,20,3,45,95.0,76.5,55.00000000000001,76.84782608695652,46,50,2.71875
bypass,emna,regret,0.5,1.0,10,2,20,4,46,100.0,71.1,45.0,70.61224489795919,49,50,2.671875
bypass,emna,regret,0.5,2.0,10,2,20,0,42,75.0,44.1,25.0,44.08163265306123,49,50,2.625
bypass,emna,regret,0.5,2.0,10,2,20,1,43,85.0,56.9,35.0,57.142857142857146,49,50,2.453125
bypass,emna,regret,0.5,2.0,10,2,20,2,44,100.0,74.5,45.0,75.55555555555556,45,50,2.578125
bypass,emna,regret,0.5,2.0,10,2,20,3,45,95.0,68.0,45.0,68.46938775510205,49,50,3.296875
bypass,emna,regret,0.5,2.0,10,2,20,4,46,90.0,69.7,45.0,69.38775510204081,49,50,3.796875
bypass,emna,regret,1.0,0.5,10,2,20,0,42,65.0,52.1,35.0,52.1875,48,50,2.984375
bypass,emna,regret,1.0,0.5,10,2,20,1,43,75.0,42.2,15.0,42.02127659574468,47,50,2.734375
bypass,emna,regret,1.0,0.5,10,2,20,2,44,100.0,89.4,55.00000000000001,90.10204081632654,49,50,2.671875
bypass,emna,regret,1.0,0.5,10,2,20,3,45,95.0,67.5,45.0,68.80952380952381,42,50,2.53125
bypass,emna,regret,1.0,0.5,10,2,20,4,46,85.0,60.6,35.0,61.06382978723404,47,50,2.421875
bypass,emna,regret,1.0,1.0,10,2,20,0,42,80.0,57.6,30.0,57.6,50,50,2.734375
bypass,emna,regret,1.0,1.0,10,2,20,1,43,85.0,63.1,35.0,63.1,50,50,2.515625
bypass,emna,regret,1.0,1.0,10,2,20,2,44,100.0,80.7,55.00000000000001,81.59574468085107,47,51,2.796875
bypass,emna,regret,1.0,1.0,10,2,20,3,45,95.0,69.4,45.0,70.53191489361703,47,52,2.828125
bypass,emna,regret,1.0,1.0,10,2,20,4,46,75.0,49.9,25.0,50.74468085106383,47,50,2.546875
bypass,emna,regret,1.0,2.0,10,2,20,0,42,85.0,61.9,25.0,62.0,45,50,3.3125
bypass,emna,regret,1.0,2.0,10,2,20,1,43,80.0,56.8,25.0,58.191489361702125,47,50,2.890625
bypass,emna,regret,1.0,2.0,10,2,20,2,44,95.0,73.9,45.0,74.8936170212766,47,50,2.96875
bypass,emna,regret,1.0,2.0,10,2,20,3,45,85.0,68.9,45.0,69.7872340425532,47,51,2.828125
bypass,emna,regret,1.0,2.0,10,2,20,4,46,80.0,56.6,35.0,56.77777777777778,45,51,3.140625
bypass,emna,regret,2.0,0.5,10,2,20,0,42,95.0,59.1,15.0,61.06382978723404,47,52,3.171875
bypass,emna,regret,2.0,0.5,10,2,20,1,43,90.0,43.0,15.0,43.26086956521739,46,50,2.9375
bypass,emna,regret,2.0,0.5,10,2,20,2,44,95.0,63.5,40.0,64.0909090909091,44,50,3.03125
bypass,emna,regret,2.0,0.5,10,2,20,3,45,95.0,67.2,40.0,67.71739130434783,46,50,3.40625
bypass,emna,regret,2.0,0.5,10,2,20,4,46,85.0,59.7,35.0,60.1063829787234,47,50,3.984375
bypass,emna,regret,2.0,1.0,10,2,20,0,42,75.0,52.9,35.0,53.06122448979592,49,51,3.25
bypass,emna,regret,2.0,1.0,10,2,20,1,43,85.0,59.5,35.0,59.59183673469388,49,50,3.0625
bypass,emna,regret,2.0,1.0,10,2,20,2,44,95.0,69.5,45.0,69.5,50,50,3.578125
bypass,emna,regret,2.0,1.0,10,2,20,3,45,95.0,66.6,35.0,67.65957446808511,47,50,2.875
bypass,emna,regret,2.0,1.0,10,2,20,4,46,85.0,64.0,35.0,64.25531914893617,47,50,2.640625
bypass,emna,regret,2.0,2.0,10,2,20,0,42,85.0,58.2,25.0,59.66666666666666,45,50,2.75
bypass,emna,regret,2.0,2.0,10,2,20,1,43,85.0,60.0,35.0,60.0,50,50,2.828125
bypass,emna,regret,2.0,2.0,10,2,20,2,44,95.0,76.1,55.00000000000001,76.11111111111111,45,50,3.734375
bypass,emna,regret,2.0,2.0,10,2,20,3,45,85.0,58.0,35.0,58.265306122448976,49,50,3.296875
bypass,emna,regret,2.0,2.0,10,2,20,4,46,95.0,57.6,35.0,57.87234042553192,47,50,2.828125
bypass,emna,entropy,0.5,0.5,10,2,20,0,42,75.0,65.1,60.0,,0,50,3.640625
bypass,emna,entropy,0.5,0.5,10,2,20,1,43,55.00000000000001,47.8,35.0,,0,50,2.984375
bypass,emna,entropy,0.5,0.5,10,2,20,2,44,95.0,77.4,65.0,,0,50,3.046875
bypass,emna,entropy,0.5,0.5,10,2,20,3,45,85.0,63.2,45.0,,0,50,3.25
bypass,emna,entropy,0.5,0.5,10,2,20,4,46,75.0,64.6,55.00000000000001,,0,50,3.140625
bypass,emna,entropy,0.5,1.0,10,2,20,0,42,65.0,55.7,45.0,,0,50,2.96875
bypass,emna,entropy,0.5,1.0,10,2,20,1,43,60.0,45.6,35.0,,0,50,3.234375
bypass,emna,entropy,0.5,1.0,10,2,20,2,44,70.0,65.5,45.0,,0,50,3.109375
bypass,emna,entropy,0.5,1.0,10,2,20,3,45,85.0,72.0,55.00000000000001,,0,50,2.765625
bypass,emna,entropy,0.5,1.0,10,2,20,4,46,55.00000000000001,52.8,45.0,,0,50,3.046875
bypass,emna,entropy,0.5,2.0,10,2,20,0,42,75.0,64.5,55.00000000000001,,0,50,2.875
bypass,emna,entropy,0.5,2.0,10,2,20,1,43,95.0,62.6,35.0,,0,50,2.859375
bypass,emna,entropy,0.5,2.0,10,2,20,2,44,65.0,65.0,65.0,,0,50,2.71875
bypass,emna,entropy,0.5,2.0,10,2,20,3,45,75.0,61.7,35.0,,0,50,2.9375
bypass,emna,entropy,0.5,2.0,10,2,20,4,46,55.00000000000001,47.0,35.0,,0,50,3.9375
bypass,emna,entropy,1.0,0.5,10,2,20,0,42,85.0,63.9,55.00000000000001,,0,50,2.984375
bypass,emna,entropy,1.0,0.5,10,2,20,1,43,55.00000000000001,44.3,35.0,,0,50,2.8125
bypass,emna,entropy,1.0,0.5,10,2,20,2,44,45.0,45.0,45.0,,0,50,2.828125
bypass,emna,entropy,1.0,0.5,10,2,20,3,45,75.0,74.8,65.0,,0,50,2.578125
bypass,emna,entropy,1.0,0.5,10,2,20,4,46,65.0,57.4,55.00000000000001,,0,50,2.75
bypass,emna,entropy,1.0,1.0,10,2,20,0,42,65.0,49.7,45.0,,0,50,2.625
bypass,emna,entropy,1.0,1.0,10,2,20,1,43,85.0,67.8,55.00000000000001,,0,50,2.625
bypass,emna,entropy,1.0,1.0,10,2,20,2,44,55.00000000000001,46.6,35.0,,0,50,2.578125
bypass,emna,entropy,1.0,1.0,10,2,20,3,45,65.0,59.4,55.00000000000001,,0,50,2.765625
bypass,emna,entropy,1.0,1.0,10,2,20,4,46,75.0,55.4,45.0,,0,50,2.875
bypass,emna,entropy,1.0,2.0,10,2,20,0,42,65.0,54.6,45.0,,0,50,2.703125
bypass,emna,entropy,1.0,2.0,10,2,20,1,43,70.0,51.4,35.0,,0,50,2.890625
bypass,emna,entropy,1.0,2.0,10,2,20,2,44,75.0,65.0,55.00000000000001,,0,50,2.65625
bypass,emna,entropy,1.0,2.0,10,2,20,3,45,65.0,55.0,45.0,,0,50,2.6875
bypass,emna,entropy,1.0,2.0,10,2,20,4,46,75.0,62.6,55.00000000000001,,0,50,2.65625
bypass,emna,entropy,2.0,0.5,10,2,20,0,42,75.0,66.5,65.0,,0,50,2.859375
bypass,emna,entropy,2.0,0.5,10,2,20,1,43,65.0,64.0,55.00000000000001,,0,50,2.671875
bypass,emna,entropy,2.0,0.5,10,2,20,2,44,85.0,83.0,75.0,,0,50,2.640625
bypass,emna,entropy,2.0,0.5,10,2,20,3,45,55.00000000000001,47.6,45.0,,0,50,2.59375
bypass,emna,entropy,2.0,0.5,10,2,20,4,46,65.0,48.7,35.0,,0,50,3.1875
bypass,emna,entropy,2.0,1.0,10,2,20,0,42,75.0,69.4,65.0,,0,50,2.96875
bypass,emna,entropy,2.0,1.0,10,2,20,1,43,75.0,68.4,65.0,,0,50,2.6875
bypass,emna,entropy,2.0,1.0,10,2,20,2,44,75.0,53.6,35.0,,0,50,2.828125
bypass,emna,entropy,2.0,1.0,10,2,20,3,45,75.0,60.8,45.0,,0,50,2.703125
bypass,emna,entropy,2.0,1.0,10,2,20,4,46,75.0,68.2,65.0,,0,50,2.890625
bypass,emna,entropy,2.0,2.0,10,2,20,0,42,65.0,61.2,45.0,,0,50,2.578125
bypass,emna,entropy,2.0,2.0,10,2,20,1,43,85.0,65.3,45.0,,0,50,2.75
bypass,emna,entropy,2.0,2.0,10,2,20,2,44,85.0,64.8,55.00000000000001,,0,50,2.46875
bypass,emna,entropy,2.0,2.0,10,2,20,3,45,85.0,59.8,45.0,,0,50,2.515625
bypass,emna,entropy,2.0,2.0,10,2,20,4,46,85.0,83.4,75.0,,0,50,2.78125
bypass,umda,binary,0.5,0.5,20,4,20,0,42,65.0,48.9,35.0,49.18367346938776,49,50,2.65625
bypass,umda,binary,0.5,0.5,20,4,20,1,43,85.0,65.7,55.00000000000001,65.7,50,50,2.578125
bypass,umda,binary,0.5,0.5,20,4,20,2,44,95.0,73.0,55.00000000000001,73.0,50,50,2.453125
bypass,umda,binary,0.5,0.5,20,4,20,3,45,75.0,63.4,45.0,63.4,50,50,2.609375
bypass,umda,binary,0.5,0.5,20,4,20,4,46,85.0,71.0,50.0,71.0,50,50,2.59375
bypass,umda,binary,0.5,1.0,20,4,20,0,42,70.0,58.5,50.0,58.5,50,50,2.40625
bypass,umda,binary,0.5,1.0,20,4,20,1,43,75.0,64.3,55.00000000000001,64.3,50,50,2.421875
bypass,umda,binary,0.5,1.0,20,4,20,2,44,95.0,81.1,55.00000000000001,81.1,50,50,2.8125
bypass,umda,binary,0.5,1.0,20,4,20,3,45,75.0,64.0,55.00000000000001,64.0,50,50,2.3125
bypass,umda,binary,0.5,1.0,20,4,20,4,46,95.0,74.4,55.00000000000001,74.4,50,50,2.515625
bypass,umda,binary,0.5,2.0,20,4,20,0,42,70.0,52.8,40.0,53.22916666666666,48,50,2.6875
bypass,umda,binary,0.5,2.0,20,4,20,1,43,75.0,64.6,45.0,64.6,50,50,2.765625
bypass,umda,binary,0.5,2.0,20,4,20,2,44,75.0,71.1,65.0,71.0204081632653,49,50,2.75
bypass,umda,binary,0.5,2.0,20,4,20,3,45,65.0,55.0,45.0,55.0,50,50,2.53125
bypass,umda,binary,0.5,2.0,20,4,20,4,46,75.0,63.9,50.0,63.9,50,50,2.359375
bypass,umda,binary,1.0,0.5,20,4,20,0,42,65.0,51.2,45.0,51.224489795918366,49,50,2.390625
bypass,umda,binary,1.0,0.5,20,4,20,1,43,85.0,65.1,45.0,65.1,50,50,2.75
bypass,umda,binary,1.0,0.5,20,4,20,2,44,95.0,71.3,45.0,71.3,50,50,2.59375
bypass,umda,binary,1.0,0.5,20,4,20,3,45,75.0,54.0,45.0,54.0,50,50,2.359375
bypass,umda,binary,1.0,0.5,20,4,20,4,46,95.0,79.6,60.0,79.6,50,50,2.75
bypass,umda,binary,1.0,1.0,20,4,20,0,42,65.0,53.6,45.0,53.6,50,50,2.59375
bypass,umda,binary,1.0,1.0,20,4,20,1,43,75.0,61.0,55.00000000000001,61.0,50,50,2.6875
bypass,umda,binary,1.0,1.0,20,4,20,2,44,95.0,74.3,55.00000000000001,74.3,50,50,2.734375
bypass,umda,binary,1.0,1.0,20,4,20,3,45,85.0,72.4,55.00000000000001,72.4,50,50,2.734375
bypass,umda,binary,1.0,1.0,20,4,20,4,46,95.0,81.0,70.0,81.0,50,50,2.546875
bypass,umda,binary,1.0,2.0,20,4,20,0,42,65.0,60.0,50.0,60.0,50,50,2.46875
bypass,umda,binary,1.0,2.0,20,4,20,1,43,85.0,65.5,45.0,65.5,50,50,2.765625
bypass,umda,binary,1.0,2.0,20,4,20,2,44,95.0,83.3,65.0,83.3,50,50,2.53125
bypass,umda,binary,1.0,2.0,20,4,20,3,45,65.0,55.4,55.00000000000001,55.4,50,50,2.5
bypass,umda,binary,1.0,2.0,20,4,20,4,46,75.0,62.5,50.0,62.5,50,50,2.734375
bypass,umda,binary,2.0,0.5,20,4,20,0,42,70.0,56.7,45.0,56.734693877551024,49,50,2.328125
bypass,umda,binary,2.0,0.5,20,4,20,1,43,85.0,69.0,55.00000000000001,69.0,50,50,2.546875
bypass,umda,binary,2.0,0.5,20,4,20,2,44,95.0,78.6,55.00000000000001,78.6,50,50,2.59375
bypass,umda,binary,2.0,0.5,20,4,20,3,45,85.0,66.2,55.00000000000001,66.2,50,50,2.640625
bypass,umda,binary,2.0,0.5,20,4,20,4,46,90.0,72.0,60.0,72.0,50,50,2.59375
bypass,umda,binary,2.0,1.0,20,4,20,0,42,75.0,60.7,45.0,60.71428571428572,49,50,2.671875
bypass,umda,binary,2.0,1.0,20,4,20,1,43,80.0,66.5,50.0,66.5625,48,50,2.671875
bypass,umda,binary,2.0,1.0,20,4,20,2,44,95.0,90.8,65.0,90.8,50,50,2.671875
bypass,umda,binary,2.0,1.0,20,4,20,3,45,65.0,62.3,55.00000000000001,62.3,50,50,2.53125
bypass,umda,binary,2.0,1.0,20,4,20,4,46,85.0,82.1,70.0,82.1,50,50,2.5
bypass,umda,binary,2.0,2.0,20,4,20,0,42,65.0,64.9,60.0,64.9,50,50,2.65625
bypass,umda,binary,2.0,2.0,20,4,20,1,43,85.0,68.9,55.00000000000001,68.9,50,50,2.40625
bypass,umda,binary,2.0,2.0,20,4,20,2,44,90.0,77.8,65.0,77.8,50,50,2.6875
bypass,umda,binary,2.0,2.0,20,4,20,3,45,85.0,63.2,45.0,63.2,50,50,2.78125
bypass,umda,binary,2.0,2.0,20,4,20,4,46,95.0,80.8,70.0,80.8,50,50,2.34375
bypass,umda,margin,0.5,0.5,20,4,20,0,42,85.0,65.4,45.0,65.44444444444444,45,50,2.71875
bypass,umda,margin,0.5,0.5,20,4,20,1,43,85.0,68.3,55.00000000000001,68.22916666666667,48,53,2.625
bypass,umda,margin,0.5,0.5,20,4,20,2,44,85.0,66.8,45.0,66.66666666666667,48,50,2.6875
bypass,umda,margin,0.5,0.5,20,4,20,3,45,75.0,64.6,45.0,64.56521739130434,46,50,2.890625
bypass,umda,margin,0.5,0.5,20,4,20,4,46,85.0,67.7,55.00000000000001,67.8125,48,50,2.5625
bypass,umda,margin,0.5,1.0,20,4,20,0,42,65.0,56.9,55.00000000000001,56.888888888888886,45,50,2.6875
bypass,umda,margin,0.5,1.0,20,4,20,1,43,85.0,76.7,65.0,76.6304347826087,46,53,3.140625
bypass,umda,margin,0.5,1.0,20,4,20,2,44,85.0,74.5,65.0,74.46808510638297,47,50,2.640625
bypass,umda,margin,0.5,1.0,20,4,20,3,45,75.0,63.4,35.0,63.297872340425535,47,50,4.390625
