network,optimizer,pct,stop_mode,rep,seed,generation,acc_best,acc_mean,acc_worst,sat_acc_mean,n_satisfiers,pop_size,pct_satisfiers,best_fitness
bypass,umda,5,top10,5,47,35,90.0,60.0,35.0,60.0,50,50,100.0,0.0
bypass,umda,5,top10,5,47,36,75.0,58.4,35.0,58.4,50,50,100.0,0.0
bypass,umda,5,top10,5,47,37,80.0,57.9,35.0,57.9,50,50,100.0,0.0
bypass,umda,5,top10,5,47,38,90.0,58.0,35.0,58.0,50,50,100.0,0.0
bypass,umda,5,top10,5,47,39,75.0,56.6,35.0,56.6,50,50,100.0,0.0
bypass,umda,5,top10,5,47,40,75.0,53.2,45.0,53.2,50,50,100.0,0.0
bypass,umda,5,top10,5,47,41,85.0,51.9,35.0,52.24489795918368,49,50,98.0,0.0
bypass,umda,5,top10,5,47,42,80.0,54.2,35.0,54.2,50,50,100.0,0.0
bypass,umda,5,top10,5,47,43,75.0,54.9,35.0,54.9,50,50,100.0,0.0
bypass,umda,5,top10,5,47,44,85.0,57.4,40.0,57.4,50,50,100.0,0.0
bypass,umda,5,top10,5,47,45,75.0,57.0,35.0,57.0,50,50,100.0,0.0
bypass,umda,5,top10,5,47,46,75.0,57.5,20.0,58.265306122448976,49,50,98.0,0.0
bypass,umda,5,top10,5,47,47,75.0,59.5,35.0,59.5,50,50,100.0,0.0
bypass,umda,5,top10,5,47,48,75.0,58.5,45.0,58.5,50,50,100.0,0.0
bypass,umda,5,top10,5,47,49,75.0,58.0,30.0,58.0,50,50,100.0,0.0
bypass,umda,5,top10,5,47,50,75.0,60.3,45.0,60.3,50,50,100.0,0.0
bypass,umda,5,top10,6,48,1,85.0,47.7,20.0,51.59090909090909,22,50,44.0,0.0
bypass,umda,5,top10,6,48,2,80.0,47.5,25.0,51.66666666666666,18,50,36.0,0.0
bypass,umda,5,top10,6,48,3,75.0,49.9,15.0,52.72727272727273,22,50,44.0,0.0
bypass,umda,5,top10,6,48,4,85.0,52.8,25.0,55.15151515151515,33,50,66.0,0.0
bypass,umda,5,top10,6,48,5,85.0,53.9,20.0,55.86206896551724,29,50,58.0,0.0
bypass,umda,5,top10,6,48,6,95.0,57.4,25.0,64.21875,32,50,64.0,0.0
bypass,umda,5,top10,6,48,7,85.0,54.0,20.0,57.42857142857143,35,50,70.0,0.0
bypass,umda,5,top10,6,48,8,85.0,57.8,35.0,59.32432432432432,37,50,74.0,0.0
bypass,umda,5,top10,6,48,9,85.0,57.9,10.0,60.11627906976744,43,50,86.0,0.0
bypass,umda,5,top10,6,48,10,85.0,57.2,5.0,59.23076923076923,39,50,78.0,0.0
bypass,umda,5,top10,6,48,11,95.0,57.3,25.0,59.88636363636363,44,50,88.0,0.0
bypass,umda,5,top10,6,48,12,80.0,61.9,35.0,62.84090909090909,44,50,88.0,0.0
bypass,umda,5,top10,6,48,13,85.0,58.0,25.0,60.5,40,50,80.0,0.0
bypass,umda,5,top10,6,48,14,80.0,58.3,35.0,57.95454545454545,44,50,88.0,0.0
bypass,umda,5,top10,6,48,15,85.0,59.6,25.0,59.270833333333336,48,50,96.0,0.0
bypass,umda,5,top10,6,48,16,75.0,57.0,40.0,57.28260869565217,46,50,92.0,0.0
bypass,umda,5,top10,6,48,17,85.0,57.6,35.0,58.4375,48,50,96.0,0.0
bypass,umda,5,top10,6,48,18,80.0,57.7,35.0,57.888888888888886,45,50,90.0,0.0
bypass,umda,5,top10,6,48,19,75.0,58.0,35.0,58.0,50,50,100.0,0.0
bypass,umda,5,top10,6,48,20,75.0,56.9,35.0,56.9,50,50,100.0,0.0
bypass,umda,5,top10,6,48,21,75.0,55.2,25.0,55.2,50,50,100.0,0.0
bypass,umda,5,top10,6,48,22,75.0,56.0,35.0,56.224489795918366,49,50,98.0,0.0
bypass,umda,5,top10,6,48,23,75.0,50.8,25.0,50.8,50,50,100.0,0.0
bypass,umda,5,top10,6,48,24,85.0,52.9,35.0,52.9,50,50,100.0,0.0
bypass,umda,5,top10,6,48,25,75.0,53.0,20.0,53.4375,48,50,96.0,0.0
bypass,umda,5,top10,6,48,26,80.0,53.7,30.0,53.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,27,75.0,51.7,35.0,51.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,28,75.0,54.7,35.0,54.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,29,65.0,50.9,25.0,50.9,50,50,100.0,0.0
bypass,umda,5,top10,6,48,30,75.0,54.7,35.0,54.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,31,75.0,53.9,35.0,53.9,50,50,100.0,0.0
bypass,umda,5,top10,6,48,32,75.0,51.6,35.0,51.6,50,50,100.0,0.0
bypass,umda,5,top10,6,48,33,65.0,50.7,35.0,50.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,34,65.0,51.6,30.0,51.6,50,50,100.0,0.0
bypass,umda,5,top10,6,48,35,75.0,51.5,25.0,51.5,50,50,100.0,0.0
bypass,umda,5,top10,6,48,36,75.0,51.4,35.0,51.4,50,50,100.0,0.0
bypass,umda,5,top10,6,48,37,60.0,49.1,35.0,49.1,50,50,100.0,0.0
bypass,umda,5,top10,6,48,38,65.0,50.8,35.0,50.8,50,50,100.0,0.0
bypass,umda,5,top10,6,48,39,75.0,49.7,35.0,49.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,40,70.0,49.6,35.0,49.6,50,50,100.0,0.0
bypass,umda,5,top10,6,48,41,65.0,50.9,35.0,50.9,50,50,100.0,0.0
bypass,umda,5,top10,6,48,42,65.0,49.2,35.0,49.2,50,50,100.0,0.0
bypass,umda,5,top10,6,48,43,65.0,49.7,40.0,49.7,50,50,100.0,0.0
bypass,umda,5,top10,6,48,44,65.0,50.3,45.0,50.3,50,50,100.0,0.0
bypass,umda,5,top10,6,48,45,65.0,49.2,35.0,49.2,50,50,100.0,0.0
bypass,umda,5,top10,6,48,46,65.0,51.3,35.0,51.3,50,50,100.0,0.0
bypass,umda,5,top10,6,48,47,75.0,53.1,45.0,53.1,50,50,100.0,0.0
bypass,umda,5,top10,6,48,48,65.0,51.6,45.0,51.6,50,50,100.0,0.0
bypass,umda,5,top10,6,48,49,70.0,51.8,45.0,51.8,50,50,100.0,0.0
bypass,umda,5,top10,6,48,50,65.0,52.4,35.0,52.4,50,50,100.0,0.0
bypass,umda,5,top10,7,49,1,75.0,49.9,5.0,52.5,30,50,60.0,0.0
bypass,umda,5,top10,7,49,2,85.0,54.2,15.0,56.71875,32,50,64.0,0.0
bypass,umda,5,top10,7,49,3,85.0,51.6,15.0,55.483870967741936,31,50,62.0,0.0
bypass,umda,5,top10,7,49,4,90.0,50.4,15.0,54.25925925925926,27,50,54.0,0.0
bypass,umda,5,top10,7,49,5,90.0,53.4,10.0,58.10344827586207,29,50,58.0,0.0
bypass,umda,5,top10,7,49,6,85.0,53.8,30.0,55.97560975609756,41,50,82.0,0.0
bypass,umda,5,top10,7,49,7,85.0,57.7,25.0,60.94594594594594,37,50,74.0,0.0
bypass,umda,5,top10,7,49,8,85.0,58.1,30.0,59.88636363636363,44,50,88.0,0.0
bypass,umda,5,top10,7,49,9,95.0,61.5,25.0,62.906976744186046,43,50,86.0,0.0
bypass,umda,5,top10,7,49,10,85.0,60.9,25.0,63.21428571428572,42,50,84.0,0.0
bypass,umda,5,top10,7,49,11,85.0,63.3,35.0,64.22222222222223,45,50,90.0,0.0
bypass,umda,5,top10,7,49,12,95.0,65.5,25.0,65.61224489795919,49,50,98.0,0.0
bypass,umda,5,top10,7,49,13,95.0,65.4,35.0,66.0204081632653,49,50,98.0,0.0
bypass,umda,5,top10,7,49,14,95.0,66.6,40.0,66.97916666666667,48,50,96.0,0.0
bypass,umda,5,top10,7,49,15,90.0,67.1,45.0,67.44680851063829,47,50,94.0,0.0
bypass,umda,5,top10,7,49,16,95.0,68.6,30.0,68.87755102040816,49,50,98.0,0.0
bypass,umda,5,top10,7,49,17,95.0,69.0,45.0,70.32608695652173,46,50,92.0,0.0
bypass,umda,5,top10,7,49,18,95.0,67.0,45.0,67.04081632653062,49,50,98.0,0.0
bypass,umda,5,top10,7,49,19,95.0,73.9,55.00000000000001,73.9,50,50,100.0,0.0
bypass,umda,5,top10,7,49,20,85.0,70.9,50.0,71.45833333333333,48,50,96.0,0.0
bypass,umda,5,top10,7,49,21,95.0,72.3,40.0,72.3,50,50,100.0,0.0
bypass,umda,5,top10,7,49,22,95.0,68.8,50.0,69.0625,48,50,96.0,0.0
bypass,umda,5,top10,7,49,23,85.0,71.0,55.00000000000001,71.0,50,50,100.0,0.0
bypass,umda,5,top10,7,49,24,85.0,69.7,40.0,69.7,50,50,100.0,0.0
bypass,umda,5,top10,7,49,25,85.0,71.0,50.0,71.0,50,50,100.0,0.0
bypass,umda,5,top10,7,49,26,85.0,73.3,55.00000000000001,73.3,50,50,100.0,0.0
bypass,umda,5,top10,7,49,27,85.0,71.6,40.0,71.6,50,50,100.0,0.0
bypass,umda,5,top10,7,49,28,85.0,70.1,55.00000000000001,70.1,50,50,100.0,0.0
bypass,umda,5,top10,7,49,29,85.0,70.5,50.0,70.5,50,50,100.0,0.0
bypass,umda,5,top10,7,49,30,85.0,71.0,50.0,71.0,50,50,100.0,0.0
bypass,umda,5,top10,7,49,31,85.0,73.9,55.00000000000001,73.9,50,50,100.0,0.0
bypass,umda,5,top10,7,49,32,85.0,73.9,60.0,73.9,50,50,100.0,0.0
bypass,umda,5,top10,7,49,33,85.0,72.9,50.0,72.9,50,50,100.0,0.0
bypass,umda,5,top10,7,49,34,85.0,73.2,60.0,73.2,50,50,100.0,0.0
bypass,umda,5,top10,7,49,35,85.0,74.6,55.00000000000001,74.6,50,50,100.0,0.0
bypass,umda,5,top10,7,49,36,85.0,74.5,60.0,74.5,50,50,100.0,0.0
bypass,umda,5,top10,7,49,37,85.0,72.9,60.0,72.9,50,50,100.0,0.0
bypass,umda,5,top10,7,49,38,85.0,70.0,50.0,70.0,50,50,100.0,0.0
bypass,umda,5,top10,7,49,39,85.0,70.5,55.00000000000001,70.5,50,50,100.0,0.0
bypass,umda,5,top10,7,49,40,85.0,73.5,50.0,73.5,50,50,100.0,0.0
bypass,umda,5,top10,7,49,41,85.0,73.2,60.0,73.2,50,50,100.0,0.0
bypass,umda,5,top10,7,49,42,85.0,71.7,55.00000000000001,71.7,50,50,100.0,0.0
bypass,umda,5,top10,7,49,43,85.0,74.1,50.0,74.1,50,50,100.0,0.0
bypass,umda,5,top10,7,49,44,85.0,75.0,60.0,75.0,50,50,100.0,0.0
bypass,umda,5,top10,7,49,45,85.0,74.8,60.0,74.8,50,50,100.0,0.0
bypass,umda,5,top10,7,49,46,85.0,74.5,60.0,74.5,50,50,100.0,0.0
bypass,umda,5,top10,7,49,47,85.0,74.4,65.0,74.4,50,50,100.0,0.0
bypass,umda,5,top10,7,49,48,80.0,73.7,65.0,73.7,50,50,100.0,0.0
bypass,umda,5,top10,7,49,49,85.0,72.6,60.0,72.6,50,50,100.0,0.0
bypass,umda,5,top10,7,49,50,80.0,73.8,60.0,73.8,50,50,100.0,0.0
bypass,umda,5,top10,8,50,1,85.0,51.4,25.0,57.391304347826086,23,50,46.0,0.0
bypass,umda,5,top10,8,50,2,80.0,52.5,25.0,54.57142857142857,35,50,70.0,0.0
bypass,umda,5,top10,8,50,3,85.0,52.3,25.0,54.39393939393939,33,50,66.0,0.0
bypass,umda,5,top10,8,50,4,80.0,51.4,15.0,51.47058823529412,34,50,68.0,0.0
bypass,umda,5,top10,8,50,5,75.0,53.4,20.0,53.92857142857143,42,50,84.0,0.0
bypass,umda,5,top10,8,50,6,85.0,50.9,25.0,53.375,40,50,80.0,0.0
bypass,umda,5,top10,8,50,7,85.0,53.0,25.0,54.02439024390244,41,50,82.0,0.0
bypass,umda,5,top10,8,50,8,75.0,55.2,25.0,55.34090909090909,44,50,88.0,0.0
bypass,umda,5,top10,8,50,9,90.0,59.6,30.0,61.19047619047619,42,50,84.0,0.0
bypass,umda,5,top10,8,50,10,80.0,57.5,25.0,57.765957446808514,47,50,94.0,0.0
bypass,umda,5,top10,8,50,11,85.0,60.0,30.0,60.61224489795919,49,50,98.0,0.0
bypass,umda,5,top10,8,50,12,85.0,60.9,35.0,62.02127659574468,47,50,94.0,0.0
bypass,umda,5,top10,8,50,13,85.0,59.5,35.0,59.5,50,50,100.0,0.0
bypass,umda,5,top10,8,50,14,85.0,61.9,45.0,61.9,50,50,100.0,0.0
bypass,umda,5,top10,8,50,15,80.0,64.9,40.0,64.9,50,50,100.0,0.0
bypass,umda,5,top10,8,50,16,90.0,64.8,45.0,64.8,50,50,100.0,0.0
bypass,umda,5,top10,8,50,17,75.0,60.7,45.0,60.7,50,50,100.0,0.0
bypass,umda,5,top10,8,50,18,95.0,62.1,45.0,62.1,50,50,100.0,0.0
bypass,umda,5,top10,8,50,19,80.0,62.2,45.0,62.2,50,50,100.0,0.0
bypass,umda,5,top10,8,50,20,80.0,63.2,45.0,63.2,50,50,100.0,0.0
bypass,umda,5,top10,8,50,21,85.0,63.7,50.0,63.7,50,50,100.0,0.0
bypass,umda,5,top10,8,50,22,75.0,64.4,45.0,64.4,50,50,100.0,0.0
bypass,umda,5,top10,8,50,23,75.0,65.1,55.00000000000001,65.1,50,50,100.0,0.0
bypass,umda,5,top10,8,50,24,85.0,63.7,55.00000000000001,63.7,50,50,100.0,0.0
bypass,umda,5,top10,8,50,25,80.0,63.0,50.0,63.0,50,50,100.0,0.0
bypass,umda,5,top10,8,50,26,80.0,63.9,50.0,63.9,50,50,100.0,0.0
bypass,umda,5,top10,8,50,27,85.0,63.9,45.0,63.9,50,50,100.0,0.0
bypass,umda,5,top10,8,50,28,75.0,63.4,55.00000000000001,63.4,50,50,100.0,0.0
bypass,umda,5,top10,8,50,29,85.0,61.5,45.0,61.5,50,50,100.0,0.0
bypass,umda,5,top10,8,50,30,80.0,62.6,50.0,62.6,50,50,100.0,0.0
bypass,umda,5,top10,8,50,31,75.0,61.4,45.0,61.4,50,50,100.0,0.0
bypass,umda,5,top10,8,50,32,75.0,61.8,50.0,61.8,50,50,100.0,0.0
bypass,umda,5,top10,8,50,33,75.0,63.3,45.0,63.3,50,50,100.0,0.0
bypass,umda,5,top10,8,50,34,80.0,63.6,50.0,63.6,50,50,100.0,0.0
bypass,umda,5,top10,8,50,35,75.0,62.2,45.0,62.2,50,50,100.0,0.0
bypass,umda,5,top10,8,50,36,75.0,63.9,55.00000000000001,63.9,50,50,100.0,0.0
bypass,umda,5,top10,8,50,37,75.0,63.2,55.00000000000001,63.2,50,50,100.0,0.0
bypass,umda,5,top10,8,50,38,75.0,64.3,45.0,64.3,50,50,100.0,0.0
bypass,umda,5,top10,8,50,39,80.0,64.4,50.0,64.4,50,50,100.0,0.0
bypass,umda,5,top10,8,50,40,75.0,64.1,55.00000000000001,64.1,50,50,100.0,0.0
bypass,umda,5,top10,8,50,41,75.0,62.7,45.0,62.7,50,50,100.0,0.0
bypass,umda,5,top10,8,50,42,75.0,64.0,45.0,64.0,50,50,100.0,0.0
bypass,umda,5,top10,8,50,43,75.0,62.6,45.0,62.6,50,50,100.0,0.0
bypass,umda,5,top10,8,50,44,75.0,62.6,45.0,62.6,50,50,100.0,0.0
bypass,umda,5,top10,8,50,45,75.0,64.2,55.00000000000001,64.2,50,50,100.0,0.0
bypass,umda,5,top10,8,50,46,80.0,63.7,50.0,63.7,50,50,100.0,0.0
bypass,umda,5,top10,8,50,47,75.0,64.3,55.00000000000001,64.3,50,50,100.0,0.0
bypass,umda,5,top10,8,50,48,75.0,63.4,45.0,63.4,50,50,100.0,0.0
bypass,umda,5,top10,8,50,49,75.0,62.7,50.0,62.95918367346939,49,50,98.0,0.0
bypass,umda,5,top10,8,50,50,75.0,63.3,50.0,63.36734693877551,49,50,98.0,0.0
bypass,umda,5,top10,9,51,1,85.0,50.1,15.0,57.60869565217392,23,50,46.0,0.0
bypass,umda,5,top10,9,51,2,80.0,55.7,25.0,59.13793103448276,29,50,58.0,0.0
bypass,umda,5,top10,9,51,3,80.0,49.4,15.0,52.27272727272727,33,50,66.0,0.0
bypass,umda,5,top10,9,51,4,75.0,45.5,15.0,49.82758620689656,29,50,58.0,0.0
bypass,umda,5,top10,9,51,5,85.0,50.8,15.0,52.10526315789474,38,50,76.0,0.0
bypass,umda,5,top10,9,51,6,75.0,45.4,15.0,46.44736842105263,38,50,76.0,0.0
bypass,umda,5,top10,9,51,7,75.0,46.9,15.0,46.44444444444444,45,50,90.0,0.0
bypass,umda,5,top10,9,51,8,85.0,50.5,25.0,49.02439024390244,41,50,82.0,0.0
bypass,umda,5,top10,9,51,9,85.0,52.2,15.0,52.5,48,50,96.0,0.0
bypass,umda,5,top10,9,51,10,85.0,53.6,25.0,53.775510204081634,49,50,98.0,0.0
bypass,umda,5,top10,9,51,11,75.0,51.7,25.0,51.83673469387755,49,50,98.0,0.0
bypass,umda,5,top10,9,51,12,75.0,49.2,35.0,49.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,13,75.0,45.1,25.0,45.1,50,50,100.0,0.0
bypass,umda,5,top10,9,51,14,75.0,44.4,25.0,44.4,50,50,100.0,0.0
bypass,umda,5,top10,9,51,15,65.0,43.3,15.0,43.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,16,60.0,40.5,25.0,40.5,50,50,100.0,0.0
bypass,umda,5,top10,9,51,17,60.0,40.1,15.0,40.1,50,50,100.0,0.0
bypass,umda,5,top10,9,51,18,75.0,41.6,15.0,41.6,50,50,100.0,0.0
bypass,umda,5,top10,9,51,19,70.0,39.5,25.0,39.5,50,50,100.0,0.0
bypass,umda,5,top10,9,51,20,65.0,39.3,15.0,39.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,21,55.00000000000001,36.4,15.0,36.4,50,50,100.0,0.0
bypass,umda,5,top10,9,51,22,65.0,38.8,15.0,38.8,50,50,100.0,0.0
bypass,umda,5,top10,9,51,23,55.00000000000001,36.8,15.0,36.8,50,50,100.0,0.0
bypass,umda,5,top10,9,51,24,55.00000000000001,33.0,15.0,33.0,50,50,100.0,0.0
bypass,umda,5,top10,9,51,25,50.0,34.3,15.0,34.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,26,65.0,34.1,25.0,34.1,50,50,100.0,0.0
bypass,umda,5,top10,9,51,27,55.00000000000001,33.9,15.0,33.9,50,50,100.0,0.0
bypass,umda,5,top10,9,51,28,45.0,33.3,25.0,33.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,29,50.0,33.9,15.0,33.9,50,50,100.0,0.0
bypass,umda,5,top10,9,51,30,50.0,34.2,25.0,34.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,31,55.00000000000001,36.1,25.0,36.1,50,50,100.0,0.0
bypass,umda,5,top10,9,51,32,55.00000000000001,36.2,15.0,36.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,33,60.0,37.9,25.0,37.9,50,50,100.0,0.0
bypass,umda,5,top10,9,51,34,55.00000000000001,37.3,25.0,37.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,35,55.00000000000001,37.2,25.0,37.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,36,55.00000000000001,38.8,25.0,38.8,50,50,100.0,0.0
bypass,umda,5,top10,9,51,37,55.00000000000001,38.5,25.0,38.5,50,50,100.0,0.0
bypass,umda,5,top10,9,51,38,55.00000000000001,37.8,25.0,37.8,50,50,100.0,0.0
bypass,umda,5,top10,9,51,39,55.00000000000001,39.2,25.0,39.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,40,55.00000000000001,41.2,25.0,41.2,50,50,100.0,0.0
bypass,umda,5,top10,9,51,41,55.00000000000001,40.4,25.0,40.4,50,50,100.0,0.0
bypass,umda,5,top10,9,51,42,55.00000000000001,40.4,25.0,40.4,50,50,100.0,0.0
bypass,umda,5,top10,9,51,43,55.00000000000001,39.4,25.0,39.4,50,50,100.0,0.0
bypass,umda,5,top10,9,51,44,55.00000000000001,38.7,25.0,38.7,50,50,100.0,0.0
bypass,umda,5,top10,9,51,45,55.00000000000001,39.5,25.0,39.5,50,50,100.0,0.0
bypass,umda,5,top10,9,51,46,55.00000000000001,40.0,25.0,40.0,50,50,100.0,0.0
bypass,umda,5,top10,9,51,47,55.00000000000001,40.0,25.0,40.0,50,50,100.0,0.0
bypass,umda,5,top10,9,51,48,55.00000000000001,40.6,25.0,40.6,50,50,100.0,0.0
bypass,umda,5,top10,9,51,49,55.00000000000001,40.3,25.0,40.3,50,50,100.0,0.0
bypass,umda,5,top10,9,51,50,65.0,42.3,25.0,42.3,50,50,100.0,0.0
bypass,umda,5,top30,0,42,1,85.0,50.7,20.0,52.2,25,50,50.0,0.0
bypass,umda,5,top30,0,42,2,75.0,48.9,25.0,51.875,32,50,64.0,0.0
bypass,umda,5,top30,0,42,3,85.0,48.8,25.0,49.88372093023256,43,50,86.0,0.0
bypass,umda,5,top30,0,42,4,80.0,50.5,20.0,53.125,40,50,80.0,0.0
bypass,umda,5,top30,0,42,5,85.0,55.7,20.0,57.674418604651166,43,50,86.0,0.0
bypass,umda,5,top30,0,42,6,75.0,53.1,30.0,52.95454545454545,44,50,88.0,0.0
bypass,umda,5,top30,0,42,7,90.0,50.8,20.0,54.0,40,50,80.0,0.0
bypass,umda,5,top30,0,42,8,75.0,52.6,20.0,53.53658536585366,41,50,82.0,0.0
bypass,umda,5,top30,0,42,9,75.0,52.8,30.0,51.93181818181818,44,50,88.0,0.0
bypass,umda,5,top30,0,42,10,80.0,52.4,15.0,52.77777777777778,45,50,90.0,0.0
bypass,umda,5,top30,0,42,11,80.0,53.5,30.0,54.0625,48,50,96.0,0.0
bypass,umda,5,top30,0,42,12,85.0,52.0,25.0,51.458333333333336,48,50,96.0,0.0
bypass,umda,5,top30,0,42,13,90.0,52.3,25.0,52.755102040816325,49,50,98.0,0.0
bypass,umda,5,top30,0,42,14,75.0,51.5,25.0,51.5,50,50,100.0,0.0
bypass,umda,5,top30,0,42,15,75.0,51.0,25.0,51.0,50,50,100.0,0.0
bypass,umda,5,top30,0,42,16,85.0,47.0,15.0,47.24489795918368,49,50,98.0,0.0
bypass,umda,5,top30,0,42,17,65.0,47.8,20.0,47.8,50,50,100.0,0.0
bypass,umda,5,top30,0,42,18,75.0,47.6,25.0,47.6,50,50,100.0,0.0
bypass,umda,5,top30,0,42,19,75.0,44.2,20.0,44.2,50,50,100.0,0.0
bypass,umda,5,top30,0,42,20,80.0,45.7,15.0,45.7,50,50,100.0,0.0
bypass,umda,5,top30,0,42,21,75.0,49.3,15.0,49.3,50,50,100.0,0.0
bypass,umda,5,top30,0,42,22,80.0,49.2,15.0,49.2,50,50,100.0,0.0
bypass,umda,5,top30,0,42,23,75.0,47.1,15.0,47.1,50,50,100.0,0.0
bypass,umda,5,top30,0,42,24,75.0,45.3,20.0,45.3,50,50,100.0,0.0
bypass,umda,5,top30,0,42,25,75.0,44.4,15.0,44.4,50,50,100.0,0.0
bypass,umda,5,top30,0,42,26,75.0,43.6,15.0,43.6,50,50,100.0,0.0
bypass,umda,5,top30,0,42,27,65.0,42.2,20.0,42.2,50,50,100.0,0.0
bypass,umda,5,top30,0,42,28,65.0,42.6,25.0,42.6,50,50,100.0,0.0
bypass,umda,5,top30,0,42,29,60.0,38.6,15.0,38.6,50,50,100.0,0.0
bypass,umda,5,top30,0,42,30,75.0,40.2,20.0,40.2,50,50,100.0,0.0
bypass,umda,5,top30,0,42,31,70.0,35.1,15.0,35.1,50,50,100.0,0.0
bypass,umda,5,top30,0,42,32,55.00000000000001,31.8,15.0,31.8,50,50,100.0,0.0
bypass,umda,5,top30,0,42,33,55.00000000000001,33.5,15.0,33.5,50,50,100.0,0.0
bypass,umda,5,top30,0,42,34,50.0,30.3,15.0,30.3,50,50,100.0,0.0
bypass,umda,5,top30,0,42,35,50.0,29.9,15.0,29.9,50,50,100.0,0.0
bypass,umda,5,top30,0,42,36,55.00000000000001,31.6,15.0,31.6,50,50,100.0,0.0
bypass,umda,5,top30,0,42,37,55.00000000000001,28.4,15.0,28.4,50,50,100.0,0.0
bypass,umda,5,top30,0,42,38,55.00000000000001,28.4,15.0,28.4,50,50,100.0,0.0
bypass,umda,5,top30,0,42,39,50.0,29.4,15.0,29.4,50,50,100.0,0.0
bypass,umda,5,top30,0,42,40,50.0,27.8,15.0,27.8,50,50,100.0,0.0
bypass,umda,5,top30,0,42,41,45.0,28.1,10.0,28.1,50,50,100.0,0.0
bypass,umda,5,top30,0,42,42,65.0,28.1,15.0,28.1,50,50,100.0,0.0
bypass,umda,5,top30,0,42,43,55.00000000000001,29.9,15.0,29.9,50,50,100.0,0.0
bypass,umda,5,top30,0,42,44,55.00000000000001,30.3,15.0,30.3,50,50,100.0,0.0
bypass,umda,5,top30,0,42,45,45.0,26.8,15.0,26.8,50,50,100.0,0.0
bypass,umda,5,top30,0,42,46,40.0,26.8,15.0,26.8,50,50,100.0,0.0
bypass,umda,5,top30,0,42,47,40.0,25.7,15.0,25.7,50,50,100.0,0.0
bypass,umda,5,top30,0,42,48,40.0,26.4,15.0,26.4,50,50,100.0,0.0
bypass,umda,5,top30,0,42,49,40.0,24.9,10.0,24.9,50,50,100.0,0.0
bypass,umda,5,top30,0,42,50,40.0,25.9,15.0,26.25,48,50,96.0,0.0
bypass,umda,5,top30,1,43,1,85.0,53.9,10.0,61.55172413793103,29,50,58.0,0.0
bypass,umda,5,top30,1,43,2,85.0,50.3,25.0,54.10714285714285,28,50,56.0,0.0
bypass,umda,5,top30,1,43,3,95.0,51.5,15.0,55.47619047619048,21,50,42.0,0.0
bypass,umda,5,top30,1,43,4,80.0,51.6,20.0,55.32258064516129,31,50,62.0,0.0
bypass,umda,5,top30,1,43,5,85.0,50.0,15.0,53.96551724137931,29,50,58.0,0.0
bypass,umda,5,top30,1,43,6,85.0,50.3,20.0,52.63157894736842,38,50,76.0,0.0
bypass,umda,5,top30,1,43,7,80.0,50.5,25.0,53.47222222222222,36,50,72.0,0.0
bypass,umda,5,top30,1,43,8,75.0,52.2,15.0,53.06818181818182,44,50,88.0,0.0
bypass,umda,5,top30,1,43,9,80.0,52.8,25.0,53.72093023255814,43,50,86.0,0.0
bypass,umda,5,top30,1,43,10,90.0,54.5,20.0,55.21739130434783,46,50,92.0,0.0
bypass,umda,5,top30,1,43,11,80.0,54.5,25.0,54.7872340425532,47,50,94.0,0.0
bypass,umda,5,top30,1,43,12,90.0,53.4,20.0,54.6875,48,50,96.0,0.0
bypass,umda,5,top30,1,43,13,90.0,54.8,20.0,56.0,45,50,90.0,0.0
bypass,umda,5,top30,1,43,14,90.0,56.1,5.0,59.31818181818182,44,50,88.0,0.0
bypass,umda,5,top30,1,43,15,95.0,59.0,25.0,59.6875,48,50,96.0,0.0
bypass,umda,5,top30,1,43,16,85.0,57.1,25.0,57.1,50,50,100.0,0.0
bypass,umda,5,top30,1,43,17,90.0,56.5,25.0,56.5,50,50,100.0,0.0
bypass,umda,5,top30,1,43,18,75.0,53.8,35.0,53.8,50,50,100.0,0.0
bypass,umda,5,top30,1,43,19,85.0,55.7,35.0,55.81632653061224,49,50,98.0,0.0
bypass,umda,5,top30,1,43,20,85.0,62.5,35.0,62.5,50,50,100.0,0.0
bypass,umda,5,top30,1,43,21,80.0,59.8,35.0,59.895833333333336,48,50,96.0,0.0
bypass,umda,5,top30,1,43,22,95.0,63.4,35.0,63.4,50,50,100.0,0.0
bypass,umda,5,top30,1,43,23,95.0,64.5,45.0,64.5,50,50,100.0,0.0
bypass,umda,5,top30,1,43,24,85.0,61.6,45.0,61.6,50,50,100.0,0.0
bypass,umda,5,top30,1,43,25,85.0,63.4,35.0,63.4,50,50,100.0,0.0
