net,optimizer,rep,fitness_type,seed,size_gen,mode,total_rules,gen,n_train_rules,rule_added_after_gen,max_accuracy,n_rules_correct,mean_accuracy,pct_success_indv,gen_cpu_time
bypass2,egna,2,binary,44,50,both,20,177,13,False,85.0,17,84.8,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,178,13,False,85.0,17,84.8,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,179,13,False,85.0,17,83.4,0.0,0.25
bypass2,egna,2,binary,44,50,both,20,180,13,False,85.0,17,85.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,181,13,False,95.0,19,85.2,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,182,13,False,85.0,17,85.0,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,183,13,False,85.0,17,85.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,184,13,False,85.0,17,85.0,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,185,13,False,85.0,17,84.8,0.0,0.25
bypass2,egna,2,binary,44,50,both,20,186,13,False,85.0,17,85.0,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,187,13,False,85.0,17,84.7,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,188,13,False,85.0,17,85.0,0.0,0.328125
bypass2,egna,2,binary,44,50,both,20,189,13,False,85.0,17,84.8,0.0,0.296875
bypass2,egna,2,binary,44,50,both,20,190,13,False,85.0,17,85.0,0.0,0.375
bypass2,egna,2,binary,44,50,both,20,191,13,True,85.0,17,85.0,0.0,0.21875
bypass2,egna,2,binary,44,50,both,20,192,14,False,85.0,17,85.0,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,193,14,False,85.0,17,84.8,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,194,14,False,85.0,17,85.0,0.0,0.34375
bypass2,egna,2,binary,44,50,both,20,195,14,False,85.0,17,85.0,0.0,0.3125
bypass2,egna,2,binary,44,50,both,20,196,14,False,85.0,17,84.8,0.0,0.390625
bypass2,egna,2,binary,44,50,both,20,197,14,False,85.0,17,85.0,0.0,0.28125
bypass2,egna,2,binary,44,50,both,20,198,14,False,85.0,17,84.8,0.0,0.265625
bypass2,egna,2,binary,44,50,both,20,199,14,False,85.0,17,85.0,0.0,0.359375
bypass2,egna,2,binary,44,50,both,20,200,14,False,85.0,17,84.8,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,1,1,False,75.0,15,47.4,0.0,0.046875
bypass2,egna,3,binary,45,50,both,20,2,1,False,85.0,17,51.9,0.0,0.625
bypass2,egna,3,binary,45,50,both,20,3,1,False,95.0,19,56.4,0.0,0.484375
bypass2,egna,3,binary,45,50,both,20,4,1,False,80.0,16,53.8,0.0,0.40625
bypass2,egna,3,binary,45,50,both,20,5,1,False,80.0,16,54.1,0.0,0.328125
bypass2,egna,3,binary,45,50,both,20,6,1,False,85.0,17,53.8,0.0,0.3125
bypass2,egna,3,binary,45,50,both,20,7,1,False,85.0,17,57.0,0.0,0.34375
bypass2,egna,3,binary,45,50,both,20,8,1,False,90.0,18,58.3,0.0,0.34375
bypass2,egna,3,binary,45,50,both,20,9,1,False,85.0,17,57.6,0.0,0.265625
bypass2,egna,3,binary,45,50,both,20,10,1,False,95.0,19,61.3,0.0,0.390625
bypass2,egna,3,binary,45,50,both,20,11,1,False,95.0,19,60.8,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,12,1,False,85.0,17,62.8,0.0,0.421875
bypass2,egna,3,binary,45,50,both,20,13,1,True,85.0,17,61.9,0.0,0.375
bypass2,egna,3,binary,45,50,both,20,14,2,False,95.0,19,61.9,0.0,0.34375
bypass2,egna,3,binary,45,50,both,20,15,2,False,95.0,19,64.5,0.0,0.359375
bypass2,egna,3,binary,45,50,both,20,16,2,False,85.0,17,61.1,0.0,0.265625
bypass2,egna,3,binary,45,50,both,20,17,2,False,85.0,17,61.3,0.0,0.359375
bypass2,egna,3,binary,45,50,both,20,18,2,False,85.0,17,63.4,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,19,2,False,85.0,17,64.8,0.0,0.265625
bypass2,egna,3,binary,45,50,both,20,20,2,False,95.0,19,66.8,0.0,0.34375
bypass2,egna,3,binary,45,50,both,20,21,2,False,95.0,19,68.6,0.0,0.328125
bypass2,egna,3,binary,45,50,both,20,22,2,False,95.0,19,67.2,0.0,0.28125
bypass2,egna,3,binary,45,50,both,20,23,2,False,90.0,18,67.3,0.0,0.328125
bypass2,egna,3,binary,45,50,both,20,24,2,True,95.0,19,67.4,0.0,0.375
bypass2,egna,3,binary,45,50,both,20,25,3,False,85.0,17,62.6,0.0,0.3125
bypass2,egna,3,binary,45,50,both,20,26,3,False,95.0,19,70.2,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,27,3,False,95.0,19,71.5,0.0,0.28125
bypass2,egna,3,binary,45,50,both,20,28,3,False,95.0,19,70.2,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,29,3,False,90.0,18,70.9,0.0,0.359375
bypass2,egna,3,binary,45,50,both,20,30,3,False,95.0,19,73.0,0.0,0.359375
bypass2,egna,3,binary,45,50,both,20,31,3,False,95.0,19,69.8,0.0,0.390625
bypass2,egna,3,binary,45,50,both,20,32,3,False,95.0,19,74.1,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,33,3,False,95.0,19,72.6,0.0,0.328125
bypass2,egna,3,binary,45,50,both,20,34,3,False,95.0,19,71.2,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,35,3,False,95.0,19,71.2,0.0,0.265625
bypass2,egna,3,binary,45,50,both,20,36,3,True,95.0,19,68.3,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,37,4,False,85.0,17,68.5,0.0,0.28125
bypass2,egna,3,binary,45,50,both,20,38,4,False,95.0,19,75.4,0.0,0.296875
bypass2,egna,3,binary,45,50,both,20,39,4,False,95.0,19,76.0,0.0,0.3125
bypass2,egna,3,binary,45,50,both,20,40,4,False,95.0,19,76.1,0.0,0.390625
bypass2,egna,3,binary,45,50,both,20,41,4,False,95.0,19,79.1,0.0,0.328125
bypass2,egna,3,binary,45,50,both,20,42,4,False,95.0,19,78.9,0.0,0.34375
bypass2,egna,3,binary,45,50,both,20,43,4,False,100.0,20,79.5,4.0,0.296875
bypass2,egna,4,binary,46,50,both,20,1,1,False,80.0,16,51.2,0.0,0.046875
bypass2,egna,4,binary,46,50,both,20,2,1,False,85.0,17,50.9,0.0,0.53125
bypass2,egna,4,binary,46,50,both,20,3,1,False,90.0,18,51.8,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,4,1,False,95.0,19,54.6,0.0,0.375
bypass2,egna,4,binary,46,50,both,20,5,1,False,90.0,18,55.5,0.0,0.46875
bypass2,egna,4,binary,46,50,both,20,6,1,False,85.0,17,56.7,0.0,0.46875
bypass2,egna,4,binary,46,50,both,20,7,1,False,85.0,17,53.6,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,8,1,False,90.0,18,55.4,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,9,1,False,85.0,17,53.2,0.0,0.375
bypass2,egna,4,binary,46,50,both,20,10,1,False,85.0,17,54.7,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,11,1,False,85.0,17,51.0,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,12,1,False,95.0,19,48.7,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,13,1,False,85.0,17,55.2,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,14,1,True,95.0,19,59.5,0.0,0.34375
bypass2,egna,4,binary,46,50,both,20,15,2,False,95.0,19,56.7,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,16,2,False,95.0,19,59.7,0.0,0.34375
bypass2,egna,4,binary,46,50,both,20,17,2,False,90.0,18,59.2,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,18,2,False,85.0,17,58.2,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,19,2,False,85.0,17,59.7,0.0,0.34375
bypass2,egna,4,binary,46,50,both,20,20,2,False,95.0,19,64.8,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,21,2,False,95.0,19,66.7,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,22,2,False,95.0,19,69.4,0.0,0.359375
bypass2,egna,4,binary,46,50,both,20,23,2,False,95.0,19,69.6,0.0,0.4375
bypass2,egna,4,binary,46,50,both,20,24,2,False,95.0,19,66.7,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,25,2,True,95.0,19,66.5,0.0,0.28125
bypass2,egna,4,binary,46,50,both,20,26,3,False,95.0,19,64.3,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,27,3,False,95.0,19,66.4,0.0,0.265625
bypass2,egna,4,binary,46,50,both,20,28,3,False,85.0,17,65.4,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,29,3,False,85.0,17,64.7,0.0,0.484375
bypass2,egna,4,binary,46,50,both,20,30,3,False,95.0,19,65.8,0.0,0.375
bypass2,egna,4,binary,46,50,both,20,31,3,False,95.0,19,64.6,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,32,3,False,75.0,15,65.3,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,33,3,False,95.0,19,67.2,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,34,3,False,95.0,19,67.2,0.0,0.390625
bypass2,egna,4,binary,46,50,both,20,35,3,False,85.0,17,65.9,0.0,0.375
bypass2,egna,4,binary,46,50,both,20,36,3,True,95.0,19,66.2,0.0,0.421875
bypass2,egna,4,binary,46,50,both,20,37,4,False,95.0,19,64.9,0.0,0.28125
bypass2,egna,4,binary,46,50,both,20,38,4,False,75.0,15,64.4,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,39,4,False,80.0,16,66.9,0.0,0.359375
bypass2,egna,4,binary,46,50,both,20,40,4,False,75.0,15,64.4,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,41,4,False,85.0,17,65.1,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,42,4,False,75.0,15,63.8,0.0,0.328125
bypass2,egna,4,binary,46,50,both,20,43,4,False,75.0,15,64.3,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,44,4,False,85.0,17,65.6,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,45,4,False,75.0,15,65.3,0.0,0.234375
bypass2,egna,4,binary,46,50,both,20,46,4,False,80.0,16,65.7,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,47,4,True,80.0,16,64.9,0.0,0.25
bypass2,egna,4,binary,46,50,both,20,48,5,False,75.0,15,62.9,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,49,5,False,85.0,17,64.0,0.0,0.375
bypass2,egna,4,binary,46,50,both,20,50,5,False,85.0,17,61.8,0.0,0.234375
bypass2,egna,4,binary,46,50,both,20,51,5,False,85.0,17,62.0,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,52,5,False,85.0,17,61.5,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,53,5,False,85.0,17,62.2,0.0,0.3125
bypass2,egna,4,binary,46,50,both,20,54,5,False,85.0,17,63.9,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,55,5,False,80.0,16,64.3,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,56,5,False,95.0,19,68.5,0.0,0.265625
bypass2,egna,4,binary,46,50,both,20,57,5,False,95.0,19,70.6,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,58,5,False,95.0,19,72.1,0.0,0.296875
bypass2,egna,4,binary,46,50,both,20,59,5,False,100.0,20,83.0,6.0,0.25
bypass2,egna,5,binary,47,50,both,20,1,1,False,75.0,15,50.1,0.0,0.046875
bypass2,egna,5,binary,47,50,both,20,2,1,False,80.0,16,47.6,0.0,0.53125
bypass2,egna,5,binary,47,50,both,20,3,1,False,85.0,17,46.6,0.0,0.546875
bypass2,egna,5,binary,47,50,both,20,4,1,False,95.0,19,55.6,0.0,0.46875
bypass2,egna,5,binary,47,50,both,20,5,1,False,85.0,17,53.2,0.0,0.375
bypass2,egna,5,binary,47,50,both,20,6,1,False,95.0,19,56.7,0.0,0.34375
bypass2,egna,5,binary,47,50,both,20,7,1,False,85.0,17,54.4,0.0,0.390625
bypass2,egna,5,binary,47,50,both,20,8,1,False,85.0,17,55.2,0.0,0.328125
bypass2,egna,5,binary,47,50,both,20,9,1,False,85.0,17,54.3,0.0,0.296875
bypass2,egna,5,binary,47,50,both,20,10,1,False,85.0,17,59.4,0.0,0.296875
bypass2,egna,5,binary,47,50,both,20,11,1,False,85.0,17,57.7,0.0,0.328125
bypass2,egna,5,binary,47,50,both,20,12,1,False,75.0,15,60.1,0.0,0.34375
bypass2,egna,5,binary,47,50,both,20,13,1,False,75.0,15,56.0,0.0,0.265625
bypass2,egna,5,binary,47,50,both,20,14,1,True,80.0,16,58.9,0.0,0.296875
bypass2,egna,5,binary,47,50,both,20,15,2,False,85.0,17,55.1,0.0,0.328125
bypass2,egna,5,binary,47,50,both,20,16,2,False,85.0,17,58.5,0.0,0.296875
bypass2,egna,5,binary,47,50,both,20,17,2,False,80.0,16,59.8,0.0,0.28125
bypass2,egna,5,binary,47,50,both,20,18,2,False,85.0,17,59.0,0.0,0.265625
bypass2,egna,5,binary,47,50,both,20,19,2,False,100.0,20,59.1,2.0,0.3125
bypass2,egna,6,binary,48,50,both,20,1,1,False,85.0,17,47.7,0.0,0.046875
bypass2,egna,6,binary,48,50,both,20,2,1,False,85.0,17,49.8,0.0,0.609375
bypass2,egna,6,binary,48,50,both,20,3,1,False,85.0,17,50.3,0.0,0.46875
bypass2,egna,6,binary,48,50,both,20,4,1,False,85.0,17,57.7,0.0,0.375
bypass2,egna,6,binary,48,50,both,20,5,1,False,85.0,17,56.8,0.0,0.390625
bypass2,egna,6,binary,48,50,both,20,6,1,False,75.0,15,52.9,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,7,1,False,85.0,17,59.0,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,8,1,False,85.0,17,56.1,0.0,0.390625
bypass2,egna,6,binary,48,50,both,20,9,1,False,75.0,15,51.3,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,10,1,False,75.0,15,53.9,0.0,0.375
bypass2,egna,6,binary,48,50,both,20,11,1,True,80.0,16,56.4,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,12,2,False,75.0,15,52.5,0.0,0.40625
bypass2,egna,6,binary,48,50,both,20,13,2,False,80.0,16,56.0,0.0,0.40625
bypass2,egna,6,binary,48,50,both,20,14,2,False,80.0,16,53.0,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,15,2,False,85.0,17,52.7,0.0,0.375
bypass2,egna,6,binary,48,50,both,20,16,2,False,85.0,17,54.2,0.0,0.390625
bypass2,egna,6,binary,48,50,both,20,17,2,False,75.0,15,55.6,0.0,0.40625
bypass2,egna,6,binary,48,50,both,20,18,2,False,75.0,15,53.6,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,19,2,False,85.0,17,53.3,0.0,0.40625
bypass2,egna,6,binary,48,50,both,20,20,2,False,85.0,17,57.0,0.0,0.375
bypass2,egna,6,binary,48,50,both,20,21,2,False,85.0,17,54.7,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,22,2,False,85.0,17,53.4,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,23,2,False,75.0,15,52.6,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,24,2,False,75.0,15,50.5,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,25,2,True,65.0,13,49.4,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,26,3,False,75.0,15,49.2,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,27,3,False,65.0,13,50.0,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,28,3,False,80.0,16,53.8,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,29,3,False,65.0,13,53.5,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,30,3,False,65.0,13,51.2,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,31,3,False,70.0,14,52.1,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,32,3,False,75.0,15,52.0,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,33,3,False,65.0,13,51.8,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,34,3,False,65.0,13,50.6,0.0,0.375
bypass2,egna,6,binary,48,50,both,20,35,3,False,65.0,13,51.9,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,36,3,False,70.0,14,52.8,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,37,3,False,70.0,14,52.3,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,38,3,True,70.0,14,53.5,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,39,4,False,70.0,14,53.0,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,40,4,False,75.0,15,56.8,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,41,4,False,75.0,15,57.1,0.0,0.21875
bypass2,egna,6,binary,48,50,both,20,42,4,False,75.0,15,56.1,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,43,4,False,75.0,15,56.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,44,4,False,70.0,14,53.0,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,45,4,False,70.0,14,53.6,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,46,4,False,75.0,15,55.6,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,47,4,False,75.0,15,55.9,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,48,4,False,75.0,15,56.9,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,49,4,False,75.0,15,56.2,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,50,4,False,80.0,16,57.1,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,51,4,False,80.0,16,58.2,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,52,4,False,75.0,15,57.2,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,53,4,False,75.0,15,55.4,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,54,4,False,75.0,15,57.0,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,55,4,False,75.0,15,53.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,56,4,False,65.0,13,55.5,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,57,4,False,75.0,15,57.3,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,58,4,False,75.0,15,55.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,59,4,False,75.0,15,56.7,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,60,4,True,75.0,15,55.9,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,61,5,False,75.0,15,56.7,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,62,5,False,85.0,17,54.4,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,63,5,False,75.0,15,56.2,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,64,5,False,75.0,15,56.7,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,65,5,False,65.0,13,54.4,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,66,5,False,70.0,14,57.6,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,67,5,False,75.0,15,57.1,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,68,5,False,75.0,15,59.2,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,69,5,False,75.0,15,59.6,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,70,5,False,75.0,15,59.9,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,71,5,False,80.0,16,59.8,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,72,5,True,75.0,15,60.0,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,73,6,False,85.0,17,63.5,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,74,6,False,75.0,15,61.5,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,75,6,False,80.0,16,60.6,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,76,6,False,75.0,15,59.3,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,77,6,False,80.0,16,59.1,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,78,6,False,75.0,15,59.5,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,79,6,False,75.0,15,57.5,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,80,6,False,75.0,15,55.4,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,81,6,False,70.0,14,56.8,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,82,6,False,75.0,15,58.4,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,83,6,True,80.0,16,60.8,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,84,7,False,75.0,15,58.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,85,7,False,80.0,16,58.7,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,86,7,False,75.0,15,57.7,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,87,7,False,75.0,15,56.1,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,88,7,False,65.0,13,56.2,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,89,7,False,75.0,15,58.0,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,90,7,False,75.0,15,60.6,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,91,7,False,75.0,15,58.6,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,92,7,False,75.0,15,62.8,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,93,7,False,80.0,16,63.9,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,94,7,False,80.0,16,65.1,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,95,7,True,75.0,15,64.9,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,96,8,False,75.0,15,64.6,0.0,0.21875
bypass2,egna,6,binary,48,50,both,20,97,8,False,75.0,15,67.1,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,98,8,False,80.0,16,65.1,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,99,8,False,80.0,16,64.6,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,100,8,False,75.0,15,64.0,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,101,8,False,80.0,16,64.3,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,102,8,False,75.0,15,61.1,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,103,8,False,75.0,15,60.6,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,104,8,False,75.0,15,62.6,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,105,8,False,75.0,15,62.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,106,8,False,80.0,16,65.4,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,107,8,False,75.0,15,66.4,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,108,8,True,75.0,15,66.6,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,109,9,False,75.0,15,64.8,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,110,9,False,75.0,15,65.0,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,111,9,False,75.0,15,62.9,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,112,9,False,75.0,15,67.1,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,113,9,False,75.0,15,67.3,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,114,9,False,75.0,15,68.1,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,115,9,False,75.0,15,69.2,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,116,9,False,75.0,15,67.4,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,117,9,False,75.0,15,68.7,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,118,9,False,75.0,15,66.5,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,119,9,True,75.0,15,66.1,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,120,10,False,75.0,15,65.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,121,10,False,75.0,15,64.9,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,122,10,False,75.0,15,66.7,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,123,10,False,80.0,16,68.2,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,124,10,False,75.0,15,66.9,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,125,10,False,80.0,16,70.3,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,126,10,False,75.0,15,71.6,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,127,10,False,75.0,15,72.1,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,128,10,False,85.0,17,73.3,0.0,0.328125
bypass2,egna,6,binary,48,50,both,20,129,10,False,90.0,18,75.6,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,130,10,False,85.0,17,75.7,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,131,10,False,90.0,18,76.7,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,132,10,False,85.0,17,78.1,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,133,10,False,90.0,18,78.7,0.0,0.234375
bypass2,egna,6,binary,48,50,both,20,134,10,False,90.0,18,81.1,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,135,10,False,85.0,17,84.2,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,136,10,False,90.0,18,84.8,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,137,10,False,90.0,18,84.5,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,138,10,False,85.0,17,85.0,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,139,10,True,90.0,18,85.1,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,140,11,False,90.0,18,85.4,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,141,11,False,90.0,18,85.6,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,142,11,False,90.0,18,84.5,0.0,0.28125
bypass2,egna,6,binary,48,50,both,20,143,11,False,90.0,18,84.6,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,144,11,False,90.0,18,84.4,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,145,11,False,90.0,18,84.6,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,146,11,False,90.0,18,85.2,0.0,0.359375
bypass2,egna,6,binary,48,50,both,20,147,11,False,90.0,18,84.9,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,148,11,False,90.0,18,85.1,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,149,11,False,85.0,17,84.0,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,150,11,True,90.0,18,84.6,0.0,0.265625
bypass2,egna,6,binary,48,50,both,20,151,12,False,90.0,18,84.4,0.0,0.390625
bypass2,egna,6,binary,48,50,both,20,152,12,False,90.0,18,84.4,0.0,0.296875
bypass2,egna,6,binary,48,50,both,20,153,12,False,90.0,18,85.1,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,154,12,False,90.0,18,85.2,0.0,0.3125
bypass2,egna,6,binary,48,50,both,20,155,12,False,90.0,18,85.1,0.0,0.34375
bypass2,egna,6,binary,48,50,both,20,156,12,False,90.0,18,85.0,0.0,0.25
bypass2,egna,6,binary,48,50,both,20,157,12,False,90.0,18,85.5,0.0,0.21875
bypass2,egna,6,binary,48,50,both,20,158,12,False,90.0,18,85.2,0.0,0.21875
